reaction_id,atom_count,charge,multiplicity,file,sha256,source
rxn2669,14,0,1,rxn2669.xyz,74bcc78584e7a93bab49b621049ff80eed7b90d3ccb63ca6e2ab97fb003f255e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2669/ts_guess.xyz
rxn2672,16,0,1,rxn2672.xyz,7658136a50198e6d277b8f551d531052cbf867c433f0a0699a5af58b33e98dff,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2672/ts_guess.xyz
rxn2673,16,0,1,rxn2673.xyz,1230e6edf1eae0f873941066dc76ebc9a25fa55e4a04cf9df9b07c029086ce74,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2673/ts_guess.xyz
rxn2675,9,0,1,rxn2675.xyz,76bd0fcb8afed09a592af1cc3e7c7b3b347a07e4b15aca35b80b66a8d6554c2b,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2675/ts_guess.xyz
rxn2681,9,0,1,rxn2681.xyz,ee6bbf7a3952b48a3aa506bcac515ed63f0fb767f7665b9e1d4c710259cb1b1e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2681/ts_guess.xyz
rxn2687,12,0,1,rxn2687.xyz,1e835276d278ac222624b03fcfd2419ddcca7280772e84f5cdf51283f754bb09,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2687/ts_guess.xyz
rxn2692,12,0,1,rxn2692.xyz,296a593010d255cecf879cc5c2b2df47d85fa0c181448923c0b32c84c11e2228,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2692/ts_guess.xyz
rxn2706,11,0,1,rxn2706.xyz,4cbda69e00857a3d847495b2a5dedef602c34831589a0e76fd65ca909361a06d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2706/ts_guess.xyz
rxn2722,13,0,1,rxn2722.xyz,8171ac68348de053585fc8bff721bc13bc1d2342c2e4ba87604f265257c646d6,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2722/ts_guess.xyz
rxn2730,10,0,1,rxn2730.xyz,cb155777a0bfe2f6e66aac93412cc563f69df809e8a3bb7c0148fa68d408be06,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2730/ts_guess.xyz
rxn2738,10,0,1,rxn2738.xyz,fe19647ff4ccde7e9bdcd5d278a46e6e0e252acd1ee4620740f88eeb8ee5dd10,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2738/ts_guess.xyz
rxn2748,12,0,1,rxn2748.xyz,8d1ed5ff5082d9bb8f59927d956e27fd66057c9d0f3f17b14200590e1c41b291,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2748/ts_guess.xyz
rxn2756,13,0,1,rxn2756.xyz,e46db64bc0287d98e92296facf18af789cd282d931c8a5fd02488b07de318774,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2756/ts_guess.xyz
rxn2757,13,0,1,rxn2757.xyz,47094ec62e9ad1180ce146879cd7aa277fd911ea78a1e0f81755a62d39013fc2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2757/ts_guess.xyz
rxn2779,11,0,1,rxn2779.xyz,bd778eb03afe4c6055221c2f8056ed5547118e52eff8fb2ff53b0c720f443303,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2779/ts_guess.xyz
rxn2788,14,0,1,rxn2788.xyz,1b2664ee3a1429f58ae41de37723a54241f40f867add4175d5098b43ec39ef9e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2788/ts_guess.xyz
rxn2817,13,0,1,rxn2817.xyz,cf24ee7fed6023f39d99c06d932cae361033057a1ba03a7476eff440c9f16386,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2817/ts_guess.xyz
rxn2823,14,0,1,rxn2823.xyz,a642e66898aa69223a997812bf4545b683285e8f6e70d7fbe79f644b9df7d6b7,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2823/ts_guess.xyz
rxn2834,12,0,1,rxn2834.xyz,e8c8ede66d191547095dbe6e7abe6decadf06d39f2de4e04dd06cb7a1ce47763,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2834/ts_guess.xyz
rxn2839,12,0,1,rxn2839.xyz,a32d697ca13f5834f76ae25eb5bff3eb3f72d962794a1df7eef7760b480a2cce,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2839/ts_guess.xyz
rxn2847,11,0,1,rxn2847.xyz,d3da17511d41fffab099d473980aadbf37f7f52f7259f78ca09b6ee745f1bc12,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2847/ts_guess.xyz
rxn2858,6,0,1,rxn2858.xyz,530f4892de448fbeb9915bcf6967c79e4b76b1caafd15668c63ccc10bd26cc4c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2858/ts_guess.xyz
rxn2877,12,0,1,rxn2877.xyz,1247108f3d3af0db48469c8e4020b3ebae3ede4d7e487d6deac9682186dd6043,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2877/ts_guess.xyz
rxn2880,12,0,1,rxn2880.xyz,21a61e25808d9cddff1174c13a29248b6e5a86dd208bf1ec05e6846040e857bd,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2880/ts_guess.xyz
rxn2881,12,0,1,rxn2881.xyz,2c897e36f6999e3b4d77625f1738764b8650fcc02391ad9b97d30709345a69a4,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2881/ts_guess.xyz
rxn2885,13,0,1,rxn2885.xyz,b12e899ea032957de9d12b04df1047004d465639585246391d0f3e7f65b53000,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2885/ts_guess.xyz
rxn2897,12,0,1,rxn2897.xyz,2c6d15a634c8b79683c918342f607d8b573fe3f865ebb91dd699935d8c6fb629,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2897/ts_guess.xyz
rxn2902,12,0,1,rxn2902.xyz,b6b7603a366ff0308959af19c61814e97716878a4dba621f359c986c6c1f579a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2902/ts_guess.xyz
rxn2909,16,0,1,rxn2909.xyz,8fc86063b83dfd58ae38066e1cfbd41dd6e8fa0684cd56f49ab123733938c5e8,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2909/ts_guess.xyz
rxn2912,16,0,1,rxn2912.xyz,1ac6bcf56c0d446fd3af6670e5326740eccf6dce8ef68510354e0d4a970e8dc8,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2912/ts_guess.xyz
rxn2917,8,0,1,rxn2917.xyz,b809cf8c5387d64179d618f66bb7f66a547b276b587d54f89df8ef92ca935ebb,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2917/ts_guess.xyz
rxn2920,16,0,1,rxn2920.xyz,94a66402c7089c089d8ed898992be3d1589c366268b6c1b8502e2b3dd6163c46,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2920/ts_guess.xyz
rxn2931,16,0,1,rxn2931.xyz,263937bafa626785eeb943bd5e23111ba7217883f2b3da145d37ea2291023d1f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2931/ts_guess.xyz
rxn2932,16,0,1,rxn2932.xyz,52d220db4a9487526c603fac228f10a3bf3c35b8dae60345131fc0f7b096dcb5,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2932/ts_guess.xyz
rxn2943,15,0,1,rxn2943.xyz,77c3a860bca9c2bd9fbcf1db053ff68ccc7d931e11d988d0fbfd76a53439692c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2943/ts_guess.xyz
rxn2950,14,0,1,rxn2950.xyz,d7ed212c0ed4950c0f97e3bb10cc1c883da0f0977092f7f576d0edb953a5f757,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2950/ts_guess.xyz
rxn2957,14,0,1,rxn2957.xyz,b92468423bd49e86743c11799107df7b0c5949119f0515b0c4a753e89b72bcfa,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2957/ts_guess.xyz
rxn2961,11,0,1,rxn2961.xyz,1968e1494931614f466449a91a311e5dd03c078fc310223bb5c0f3b5b791ccdb,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2961/ts_guess.xyz
rxn2972,8,0,1,rxn2972.xyz,185b9cb06c239f3fae4fff726d187301cfa7774dc4c787f1ae838f7f3363e318,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2972/ts_guess.xyz
rxn2973,16,0,1,rxn2973.xyz,97bac088bf8cee4c85d5a961f3c42ba3df43a065bb189115c3b2aa263741ed88,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2973/ts_guess.xyz
rxn2978,14,0,1,rxn2978.xyz,ea3e9514498415d93da67a2e444d5b97f19ce27dafa1fe017868ca1b861a9a2c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2978/ts_guess.xyz
rxn2983,13,0,1,rxn2983.xyz,cfbfb3ac7eea09c607bdfecbcf55f547a8189b48dcaefd6525e20a182c479f8a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2983/ts_guess.xyz
rxn2986,14,0,1,rxn2986.xyz,88aa693b59e1404b4fb38b96dedcf5c64feefe9648eb8b70f04b507ee2a6098c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2986/ts_guess.xyz
rxn3010,12,0,1,rxn3010.xyz,8245917dcdc8a6ab570707738d50376858f4d352a8513b6f62d89bdaa5dfd1c1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3010/ts_guess.xyz
rxn3015,10,0,1,rxn3015.xyz,931c4b60e3a70742f09b9a8cdc6d5f12981d1fc405bbcacb2ebec79bdad32d14,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3015/ts_guess.xyz
rxn3053,16,0,1,rxn3053.xyz,51355dd2db6b8e9d96c6c426b52c110c42b49e8c50cd27a32683c65acb6b670f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3053/ts_guess.xyz
rxn3068,14,0,1,rxn3068.xyz,7b22e07eb073e3ae8d72ce2eb50a817eee8c786e4f4f106ab80efe084389edf4,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3068/ts_guess.xyz
rxn3075,9,0,1,rxn3075.xyz,9a4110be64a0c1cf7402c4c58aa47ccd346e5874ba5b1a87b9f19d71d1443b9e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3075/ts_guess.xyz
rxn3086,13,0,1,rxn3086.xyz,93c5e3bdcb9ae1066b964bb637ae1c4fdc80bb89d8e69957f827aec08fecb326,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3086/ts_guess.xyz
rxn3092,13,0,1,rxn3092.xyz,2945c57f3de6019a71330f11b1fe4c41ee65d5e0704ecb066b48ab7decf92ae2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3092/ts_guess.xyz
rxn3100,14,0,1,rxn3100.xyz,eace0077b9597f80200f3d1dd6bd1b3ce98301fbc002dbc4a2c0fb620e953a3a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3100/ts_guess.xyz
rxn3108,11,0,1,rxn3108.xyz,55ab77e05cf0d4534e8bcac4b2f7a187280bd3fee6a20135d26b7d90af7872b9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3108/ts_guess.xyz
rxn3111,14,0,1,rxn3111.xyz,2569dd77d00c8ac9b4ddf7a3e2e7b78de5937db8b87b6ecc3cadf7eba1731bd5,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3111/ts_guess.xyz
rxn3122,7,0,1,rxn3122.xyz,c111743c0f45f8073c1b148a59d65a0def9cd942ea7d8010fb64fbeca06b70e8,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3122/ts_guess.xyz
rxn3127,7,0,1,rxn3127.xyz,93e6f2183f64b0290a261ac9720ba7fb532f5c1c414c2a4c8e7f65ec4bd4adb3,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3127/ts_guess.xyz
rxn3133,11,0,1,rxn3133.xyz,dde655cfd611429ca51396d093754edf86fe8b884d46d3a0a0208140465baf23,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3133/ts_guess.xyz
rxn3144,14,0,1,rxn3144.xyz,585500a86c5a50b0dde80a4edd7141534f4411f430ce84005caaad51de1aee18,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3144/ts_guess.xyz
rxn3154,9,0,1,rxn3154.xyz,e63446b0404947f99b83dacd251cc3b6c374dcb9e07d05e6b13d2bf101c8340e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3154/ts_guess.xyz
rxn3162,12,0,1,rxn3162.xyz,3137725a08dcddc91181e398e4790334399fe9c5683502243077c4d5ad3ab083,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3162/ts_guess.xyz
rxn3168,12,0,1,rxn3168.xyz,bfe20f788d1d3fbcb850c3127c7b3175ba8fb88b6351f5f1d2208af2c23cc685,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3168/ts_guess.xyz
rxn3173,12,0,1,rxn3173.xyz,86b0857df53362f9fd4efee1c5689498512cb541f25ab0e85cce12eebae5f08b,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3173/ts_guess.xyz
rxn3174,12,0,1,rxn3174.xyz,0c3bfe5a59da5d3633b9142abee3a5af8c0ba7530a66fdcc99951eb07f6e43e9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3174/ts_guess.xyz
rxn3177,12,0,1,rxn3177.xyz,c33780d526a2096267d1279bebc56479164bb8962e7c7befa67ef71e2fba4be5,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3177/ts_guess.xyz
rxn3192,16,0,1,rxn3192.xyz,a0b377ac58e23afcc9a94b8c061695bc4929dc91fa9b075c378a82dadc231a9d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3192/ts_guess.xyz
rxn3194,9,0,1,rxn3194.xyz,fcba0278e5b74edc083769e8378539cb26705f987e26c72a9de0ba58b868d3cf,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3194/ts_guess.xyz
rxn3196,10,0,1,rxn3196.xyz,e48a4072d0715217d7c10b8b7466a8cd806647e8479e7404457c114d115b7287,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3196/ts_guess.xyz
rxn3202,10,0,1,rxn3202.xyz,dbbb5b00565309cc6c70437993f391f007fb83838c88660ff15ba055657e6240,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3202/ts_guess.xyz
rxn3206,10,0,1,rxn3206.xyz,71ef6647356fffa604bdf665bb929788c16bbf3ad141090e72faef8d72dcbce9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3206/ts_guess.xyz
rxn3214,16,0,1,rxn3214.xyz,2b1f61ec8b39f490443a5ad479120ced4b53136b6257b00e468fa010d54bcc95,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3214/ts_guess.xyz
rxn3217,16,0,1,rxn3217.xyz,ae00f770913fe2c671b29b292ec69e0676a45121204c597de82d4f2019e355a1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3217/ts_guess.xyz
rxn3221,14,0,1,rxn3221.xyz,3985de5b348af16ccc45da62a8e50b5c0cdfa2e0b902192b662f7fc51954d278,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3221/ts_guess.xyz
rxn3231,13,0,1,rxn3231.xyz,e93f7da59e02b50933dd66003051775dece2f7bffa60dff5ef227adc5ae7c002,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3231/ts_guess.xyz
rxn3233,17,0,1,rxn3233.xyz,cc33c3ebeb13f359bd2dde5638f124cc295cc76850b8e3c61c0abedbfb8de91a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3233/ts_guess.xyz
rxn3235,17,0,1,rxn3235.xyz,70307c67260b1961d95f2d2db21411d3dcf9b81deb5901eb5287b4cd50c03f29,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3235/ts_guess.xyz
rxn3244,12,0,1,rxn3244.xyz,28c6dfd965628d0124a085e756f6883f9da13e4f2b67d56276743b058f03be5d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3244/ts_guess.xyz
rxn3246,12,0,1,rxn3246.xyz,aea305110cea2b2cf9249f11f47ffa128b62d8eb58c7da8c3193aa091131727b,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3246/ts_guess.xyz
rxn3256,12,0,1,rxn3256.xyz,4bc273b96e2035921fbe74a257ea63e476dec657e22cb03237fa9c7776dc3f25,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3256/ts_guess.xyz
rxn3264,8,0,1,rxn3264.xyz,f6eeb5d10843b7abab98bd5642ca4d2b83b805647b614419fe2059f238879968,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3264/ts_guess.xyz
rxn3266,11,0,1,rxn3266.xyz,92cc1c637dc16ec06ee24b3cf913851093ec6ba1775bfb76265aa977fd11f7f7,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3266/ts_guess.xyz
rxn3277,11,0,1,rxn3277.xyz,66ed10dafc9e5a5b88468e3642182bef670d51d6266a25f9238c9164e8f7286d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3277/ts_guess.xyz
rxn3295,14,0,1,rxn3295.xyz,9b9e20f51378986fe1aaeaec803bf892cc2318d6e6bcd6ed727de90462eb6c9f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3295/ts_guess.xyz
rxn3305,11,0,1,rxn3305.xyz,d8fad83c77453afb59dbb496d81eb4f9d74c8c4e3b7c0abfa7a711aab7719975,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3305/ts_guess.xyz
rxn3309,10,0,1,rxn3309.xyz,fbf5eca57b665d84851e45041adc63ae419bd12decf1214e096bf11af548dade,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3309/ts_guess.xyz
rxn3323,10,0,1,rxn3323.xyz,328f5bbcf419255b0a8da0a82a0601ac6b3104e42862ad04989cd457e073ea51,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3323/ts_guess.xyz
rxn3329,12,0,1,rxn3329.xyz,67b200c3669ffcf698209464a7691cb10d6825b6d597ec5eb447f614a5a4f05c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3329/ts_guess.xyz
rxn3335,10,0,1,rxn3335.xyz,08a9ae102159417977a10b1e1432a5742b674cc98e145adeb01ce3e95c8ec007,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3335/ts_guess.xyz
rxn3338,10,0,1,rxn3338.xyz,107a9558c4032fe1b94f0746e451f5cd753690617007efac0abebbf7f6a3c710,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3338/ts_guess.xyz
rxn3339,10,0,1,rxn3339.xyz,3152d8e2df2568efffb76ee7f8821aa094f872e6d3f1e508b031aaf48355f0de,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3339/ts_guess.xyz
rxn3343,16,0,1,rxn3343.xyz,4f55c614b9c9648a8c7273bd7d2bf48f55f6a3d349b923397f13b9053ac8e53e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3343/ts_guess.xyz
rxn3345,16,0,1,rxn3345.xyz,2b5d8311dd25825788b1cd7cbbfdd2bc885ad61aa69a8dcc1ca3851471e00967,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3345/ts_guess.xyz
rxn3387,13,0,1,rxn3387.xyz,09fea6b99411c5b3a580c9d1455cc2b7a2a61c68fdccda71019789043a0df0a2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3387/ts_guess.xyz
rxn3398,13,0,1,rxn3398.xyz,b3ff52ddf9c702e2dc37d5db71f26ac1df4dbaa5333412d3718e40c9bf22445e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3398/ts_guess.xyz
rxn3422,13,0,1,rxn3422.xyz,888851a8eecdf8ed30e7c0d1967ea53d2f5f7bfedf7c3c70e653eea12f7dfc64,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3422/ts_guess.xyz
rxn3429,18,0,1,rxn3429.xyz,c973762a61d64a9c7d0ddb7b722ebc5fe1dbc2ce90f963dd7fd75b94448f8cd3,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3429/ts_guess.xyz
rxn3464,16,0,1,rxn3464.xyz,54c1ac14ef9d81ac9c72d23003c78f85c5c92493a7819838432d6dcb85acf065,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3464/ts_guess.xyz
rxn3466,16,0,1,rxn3466.xyz,3ce3caa5ccac31f453a803a911cab85510223d3327c82d2c8a2d9630f4c8e740,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3466/ts_guess.xyz
rxn3485,14,0,1,rxn3485.xyz,a2403a49761631ac0df157f6b3bdf74dd4efea0b059e82dd23d35a7eb66509fc,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3485/ts_guess.xyz
rxn3514,12,0,1,rxn3514.xyz,807faecdec92cf5800b78248bde604f38284635e315774a2fb8919e9df2eb969,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3514/ts_guess.xyz
rxn3528,11,0,1,rxn3528.xyz,ab6b1179a035d1a2f4ad450d52f6b4232488eb75dfc220326a991f20d2b5f4a3,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3528/ts_guess.xyz
rxn3536,8,0,1,rxn3536.xyz,294f4c8e99fa598a96bd67f6f8158c7837a98daab53b6c58167beebce39466ae,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3536/ts_guess.xyz
rxn3558,11,0,1,rxn3558.xyz,ddeb32fd92d53ede32114ee85fbc81cdaf17635f657c7a1fdb9178a56be0dd9d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3558/ts_guess.xyz
rxn3575,12,0,1,rxn3575.xyz,d6fd8bd8b2579ff5bbe6e3a68ff3d2b77bd51cbc3351791b331cb87ba09d220f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3575/ts_guess.xyz
rxn3576,12,0,1,rxn3576.xyz,83a80ea634449cdf78ea14c63c3c2ba6e02e7a1d0a162710e408dbc054b4f125,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3576/ts_guess.xyz
rxn3596,10,0,1,rxn3596.xyz,f2c9b6eb901f219841b907ba353909bada85977179a756fc142199a4452e9ca2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3596/ts_guess.xyz
rxn3600,10,0,1,rxn3600.xyz,a9a5527ef30181aa1b2063782e9d09660ed966dfb31d3f36f72821e17e821282,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3600/ts_guess.xyz
rxn3607,10,0,1,rxn3607.xyz,a07ffd2069b726b73351f34c64fcb32e6b652fdfa4012f9502e3798993fed0a3,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3607/ts_guess.xyz
rxn3618,13,0,1,rxn3618.xyz,3be55f0b817c6ea8d102a51a65bdfba77153f4af03939f694617bde07e988617,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3618/ts_guess.xyz
rxn3631,15,0,1,rxn3631.xyz,d292f8e17ff71a5d62a827c3dfb252e58a3028526cd1941c137500ec5e303b5f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3631/ts_guess.xyz
rxn3639,12,0,1,rxn3639.xyz,236b4db9a85d24674a7db8280345850963421305b54906b9687ee0316b9c64dd,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3639/ts_guess.xyz
rxn3642,12,0,1,rxn3642.xyz,1f8e23d016e03f54f6635ff76693e9a64c9f9d93adb15e4730667b2cd8deb53f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3642/ts_guess.xyz
rxn3645,12,0,1,rxn3645.xyz,c1b6d06ef8b0f9a607a8d59ec9e8eb567f0d1d895a719d87c92a8ecba3aef157,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3645/ts_guess.xyz
rxn3654,13,0,1,rxn3654.xyz,8f5105e23c97776ae5fb02b634166e6dafc9f86d479ead4c60917fa14ad5844d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3654/ts_guess.xyz
rxn3655,13,0,1,rxn3655.xyz,0451192136c6588155b9b83d2f48cb2e5da9ae6bb3952c6944426e393cb6794f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3655/ts_guess.xyz
rxn3657,13,0,1,rxn3657.xyz,fa70dae6b6994534f3f74599135c23f100b3f373a709fca9ba5a16e4bd416026,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3657/ts_guess.xyz
rxn3674,16,0,1,rxn3674.xyz,da1090fdcc1ed88198f1eea215cb58a0c570595df98cb333e8c839be6ad24a83,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3674/ts_guess.xyz
rxn3675,16,0,1,rxn3675.xyz,6566bf453b741be3122bdf9763e758b3cfa183f4f34da67a39e1d88e598863c0,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3675/ts_guess.xyz
rxn3688,12,0,1,rxn3688.xyz,2fe996c47bc25f7f0b4b05f8b9608c644f407c83e093c1977b049c66257b8b4c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3688/ts_guess.xyz
rxn3692,12,0,1,rxn3692.xyz,4d5ebfd4fc67838a615c0dd2cb3c1a416f8830024d602e5b766eea05b7ecc27b,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3692/ts_guess.xyz
rxn3702,12,0,1,rxn3702.xyz,8fa4fec785e96d8db67f58d8be3ea9b6410816d4ab9149175df630e16bf82479,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3702/ts_guess.xyz
rxn3705,6,0,1,rxn3705.xyz,78728f47d6fc0d7bf5ee008820995e57a74c35cbaf11509449f6fa2e8b8633f9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3705/ts_guess.xyz
rxn3710,11,0,1,rxn3710.xyz,1a833eb4413dba3e677dc99effe837c568586225992848444ff829096931ce3a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3710/ts_guess.xyz
rxn3726,7,0,1,rxn3726.xyz,98e1cf20716982ce7622d2202319b330108a1dfa40bd6d0dcde2a31e84073002,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3726/ts_guess.xyz
rxn3729,14,0,1,rxn3729.xyz,57e5b7b1174d958512c8457b82d265e2de7a50d9cf9a7b6b51b351d2fd70041e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3729/ts_guess.xyz
rxn3742,13,0,1,rxn3742.xyz,54a7fc4a796239778e0ce3a3e4dd275334aa15bdef76a2456b67f8eac8fcce02,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3742/ts_guess.xyz
rxn3748,13,0,1,rxn3748.xyz,f7c7544cb63353ff3998f3bb714f77073058104dd567a54f9e1ec9cbdd3f10a6,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3748/ts_guess.xyz
rxn3764,13,0,1,rxn3764.xyz,b5c2d97239c0d7abbe201cabdd78f2439820c72978f0778a56ac1febc90bc8d1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3764/ts_guess.xyz
rxn3773,16,0,1,rxn3773.xyz,a37746ea7203d6c416eae28379ad49472ff1376d179a7258a834df3f40d53759,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3773/ts_guess.xyz
rxn3774,16,0,1,rxn3774.xyz,5b2f56fff7bb40089ee264f00fba8492efdd1e0a46dd436dc64dcdd5af7f82ef,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3774/ts_guess.xyz
rxn3790,16,0,1,rxn3790.xyz,4154c2a685da0648dd46f1b651d77e8bf7118f949d80098a7b8045fc7a1c6b49,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3790/ts_guess.xyz
rxn3801,15,0,1,rxn3801.xyz,3f4cf2c3a14c8c6bbea94bf091ac6a5bdccb751a066c84cde7984077351830c1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn3801/ts_guess.xyz
